Date;Catégorie d'appareil;Continent;Pays;Utilisateurs;Sessions;Pages vues;Chiffre d'affaires;Transactions;Taux de rebond
20190129;desktop;Oceania;New Zealand;35 841;68 926;84 056;47 756;226;70%
20190129;mobile;Europe;Switzerland;46 831;60 820;96 539;12 137;898;25%
20190129;mobile;Europe;Spain;2 737;5 474;7 603;1 471;517;57%
20190129;mobile;Europe;Russia;17 021;27 453;40 974;5 381;530;31%
20190129;tablet;Europe;United Kingdom;58 031;71 643;76 216;34 158;709;54%
20190129;desktop;Europe;Finland;44 204;70 166;93 554;28 190;493;52%
20190129;mobile;Asia;China;36 604;50 839;57 122;14 062;165;77%
20190129;mobile;Asia;Indonesia;33 279;37 392;60 309;48 873;186;50%
20190129;mobile;Asia;South Korea;26 750;31 845;37 029;14 403;116;50%
20190129;mobile;Europe;Belgium;53 907;81 678;99 607;6 122;512;64%
20190129;mobile;Europe;Poland;47 119;61 194;72 850;42 136;29;49%
20190129;tablet;Europe;Belgium;37 809;70 017;95 914;22 121;363;82%
20190129;tablet;Europe;Spain;20 547;23 892;26 845;46 200;640;23%
20190129;tablet;Europe;France;12 205;19 070;25 092;27 534;914;19%
20190129;tablet;Europe;Poland;42 084;56 112;82 517;16 876;117;85%
20190129;desktop;Europe;United Kingdom;48 962;58 990;74 671;36 014;967;30%
20190129;desktop;Asia;India;32 722;39 905;61 392;36 109;996;44%
20190129;desktop;Europe;France;24 754;45 840;58 769;16 034;438;39%
20190129;mobile;Asia;India;3 591;6 301;7 876;40 123;234;46%
20190129;mobile;Europe;United Kingdom;19 877;27 606;43 135;48 552;251;40%
20190129;desktop;Asia;South Korea;24 546;29 934;44 677;32 934;793;12%
20190129;desktop;Asia;Japan;61 906;79 367;89 176;11 173;530;51%
20190129;desktop;Oceania;Australia;31 210;39 506;42 941;6 806;328;53%
20190129;desktop;Europe;Spain;22 816;35 650;41 453;9 853;318;62%
20190129;desktop;Europe;Germany;22 885;25 714;29 220;27 110;236;47%
20190129;mobile;Europe;Germany;4 444;4 779;5 900;15 087;676;57%
20190129;desktop;Europe;Italy;6 166;8 221;8 654;17 980;986;32%
20190129;desktop;Europe;Poland;27 429;41 560;45 670;18 506;294;55%
20190129;desktop;Asia;Indonesia;4 386;8 122;12 496;15 446;478;17%
20190129;desktop;Europe;Russia;1 703;2 580;2 966;27 836;752;80%
20190129;desktop;Asia;China;7 354;12 056;17 729;7 344;30;38%
20190129;desktop;Europe;Switzerland;41 149;73 481;86 448;48 921;850;13%
20190129;mobile;Asia;Japan;4 626;7 710;8 473;9 025;750;44%
20190129;mobile;Oceania;Australia;81 252;86 438;94 987;25 044;684;55%
20190129;desktop;Europe;Sweden;33 434;41 277;61 607;16 247;482;11%
20190129;mobile;Europe;Italy;49 744;69 089;93 363;29 936;295;76%
20190129;mobile;Europe;France;15 924;17 499;21 340;49 442;540;74%
20190129;desktop;Americas;United States;28 343;48 039;59 307;25 510;589;23%
20190129;mobile;Americas;United States;44 494;64 485;81 626;33 474;512;41%
20190129;desktop;Americas;Canada;38 195;44 412;53 509;18 213;505;74%
20190129;desktop;Americas;Mexico;1 197;1 287;1 355;21 243;280;35%
20190129;tablet;Americas;United States;37 238;70 261;98 959;32 356;341;25%
20190129;desktop;Americas;Brazil;37 412;61 331;97 350;9 962;772;56%
20190129;mobile;Americas;Canada;4 100;5 540;6 022;17 694;851;24%
20190129;mobile;Americas;Brazil;37 859;71 432;97 852;20 412;811;43%
20190129;desktop;Americas;Argentina;9 606;13 159;16 870;38 814;53;83%
20190129;desktop;Americas;Colombia;2 140;3 626;5 849;43 030;371;52%
20190129;tablet;Americas;Canada;38 260;75 020;92 617;14 060;716;10%
20190129;mobile;Africa;South Africa;18 504;26 817;41 902;38 174;754;53%
20190129;mobile;Americas;Mexico;5 668;6 161;10 269;31 352;198;67%
20190129;desktop;Africa;Egypt;3 296;5 993;8 209;1 731;700;51%
20190129;desktop;Africa;Nigeria;36 008;45 579;56 974;17 497;37;40%
20190129;desktop;Africa;South Africa;54 078;61 453;69 048;11 507;256;30%
20190129;mobile;Africa;Egypt;30 138;37 672;40 948;30 340;708;65%
20190129;mobile;Africa;Kenya;22 428;37 380;44 500;41 891;708;66%
20190129;mobile;Africa;Morocco;35 791;56 812;93 134;48 570;817;15%
20190129;mobile;Africa;Nigeria;22 635;27 945;30 375;7 018;385;28%
20190129;mobile;Americas;Colombia;25 455;41 056;44 146;19 636;750;61%
20190129;tablet;Americas;Mexico;3 961;7 202;9 602;8 953;849;54%
20190130;desktop;Europe;Belgium;35 453;49 241;54 712;43 703;71;59%
20190130;tablet;Europe;United Kingdom;21 691;38 733;53 059;30 198;21;54%
20190130;desktop;Europe;Sweden;5 410;7 026;10 646;45 005;727;12%
20190130;tablet;Asia;India;36 733;70 640;75 149;18 244;562;23%
20190130;desktop;Oceania;New Zealand;36 722;49 624;76 345;36 114;113;35%
20190130;desktop;Europe;Switzerland;3 894;4 375;5 757;42 629;790;34%
20190130;desktop;Europe;Finland;5 225;8 039;10 718;31 049;419;11%
20190130;mobile;Europe;Belgium;821;1 303;1 609;26 198;606;74%
20190130;mobile;Europe;Switzerland;13 023;21 705;32 395;17 885;918;68%
20190130;mobile;Europe;France;40 838;58 340;64 822;4 116;519;71%
20190130;tablet;Oceania;New Zealand;37 296;67 811;72 915;23 663;391;84%
20190130;tablet;Asia;South Korea;29 351;54 354;66 285;2 255;567;34%
20190130;tablet;Europe;Belgium;21 904;40 563;46 624;23 114;934;29%
20190130;tablet;Europe;Germany;28 757;35 947;58 929;6 508;320;27%
20190130;tablet;Europe;Spain;43 156;48 490;64 653;32 459;377;19%
20190130;tablet;Europe;Italy;32 835;48 287;55 502;26 539;974;32%
20190130;tablet;Europe;Sweden;35 704;37 983;44 686;40 025;961;27%
20190130;desktop;Europe;United Kingdom;42 887;46 616;58 270;36 939;394;41%
20190130;desktop;Asia;India;58 774;64 586;68 709;15 454;96;11%
20190130;mobile;Asia;India;43 977;68 714;85 893;42 523;941;36%
20190130;desktop;Europe;Italy;24 004;47 066;75 913;9 674;856;85%
20190130;mobile;Europe;United Kingdom;56 908;67 748;72 847;35 090;728;16%
20190130;desktop;Asia;Japan;61 209;68 010;94 459;18 291;397;15%
20190130;desktop;Europe;France;67 631;76 853;83 536;1 543;147;48%
20190130;desktop;Europe;Germany;39 634;46 086;67 773;14 221;136;22%
20190130;desktop;Europe;Poland;6 689;10 617;17 124;41 052;486;43%
20190130;desktop;Europe;Spain;5 865;9 775;15 516;29 365;810;65%
20190130;desktop;Oceania;Australia;13 931;24 440;37 030;28 273;540;61%
20190130;desktop;Asia;Indonesia;14 654;26 644;33 726;13 587;685;73%
20190130;desktop;Asia;South Korea;72 112;80 124;94 264;25 868;358;22%
20190130;desktop;Europe;Portugal;42 806;62 950;67 688;40 968;564;82%
20190130;desktop;Asia;China;42 711;77 657;87 255;38 870;542;55%
20190130;mobile;Asia;Japan;53 921;60 586;72 126;38 679;667;16%
20190130;desktop;Europe;Russia;46 816;52 018;83 900;24 783;778;12%
20190130;mobile;Europe;Germany;71 890;85 583;95 092;8 502;450;70%
20190130;mobile;Oceania;Australia;27 202;42 503;52 473;46 806;988;15%
20190130;mobile;Europe;Russia;52 985;60 903;71 650;35 329;85;56%
20190130;mobile;Asia;Indonesia;14 759;19 420;25 552;48 737;993;42%
20190130;mobile;Asia;South Korea;37 620;42 750;67 857;46 937;978;33%
20190130;mobile;Europe;Spain;12 162;13 821;21 595;24 130;619;76%
20190130;mobile;Europe;Italy;21 714;25 249;29 022;12 604;547;68%
20190130;mobile;Europe;Poland;14 166;17 489;27 327;11 510;553;21%
20190130;mobile;Europe;Sweden;41 605;48 378;51 466;31 010;74;22%
20190130;desktop;Americas;United States;10 848;11 541;14 988;28 292;933;14%
20190130;mobile;Americas;United States;20 760;37 745;62 908;25 116;585;35%
20190130;desktop;Americas;Canada;25 557;42 596;56 047;24 653;378;20%
20190130;tablet;Americas;United States;60 834;64 036;76 233;22 043;301;47%
20190130;desktop;Americas;Brazil;24 154;34 020;49 304;31 698;657;62%
20190130;mobile;Americas;Canada;6 845;8 451;13 854;24 770;667;38%
20190130;desktop;Americas;Mexico;20 849;41 698;65 153;25 680;490;67%
20190130;mobile;Americas;Brazil;47 942;59 927;68 099;1 995;446;74%
20190130;desktop;Africa;Kenya;9 372;16 736;27 436;46 339;554;40%
20190130;desktop;Americas;Colombia;38 440;63 017;98 464;47 282;298;35%
20190130;desktop;Americas;Argentina;60 794;77 942;85 650;5 415;760;60%
20190130;desktop;Africa;South Africa;7 060;12 386;16 514;47 533;513;21%
20190130;mobile;Africa;South Africa;25 850;47 871;52 034;38 006;859;47%
20190130;tablet;Americas;Canada;59 538;70 878;94 504;7 580;533;32%
20190130;desktop;Africa;Nigeria;25 774;48 629;53 439;35 095;259;74%
20190130;mobile;Africa;Egypt;53 146;59 715;81 801;47 937;129;84%
20190130;mobile;Americas;Mexico;53 295;66 619;92 526;3 320;361;22%
20190130;tablet;Americas;Brazil;2 005;2 710;3 045;47 300;286;48%
20190130;tablet;Americas;Mexico;36 043;46 809;65 928;18 861;509;61%
20190131;mobile;Europe;Italy;45 467;59 825;98 073;15 892;155;71%
20190131;mobile;Oceania;New Zealand;21 195;38 537;55 850;28 737;147;13%
20190131;mobile;Europe;Belgium;29 072;53 838;80 355;41 131;674;59%
20190131;mobile;Europe;Portugal;27 583;41 793;65 301;40 584;90;68%
20190131;mobile;Europe;Russia;23 273;46 547;53 502;45 023;710;59%
20190131;mobile;Europe;Sweden;8 507;13 088;17 221;31 140;764;31%
20190131;tablet;Oceania;Australia;70 267;86 749;97 471;38 541;582;29%
20190131;tablet;Asia;Japan;17 855;26 258;39 191;8 033;617;64%
20190131;desktop;Europe;Belgium;46 514;64 603;97 883;9 712;513;57%
20190131;desktop;Europe;Finland;15 421;19 038;31 210;14 786;668;63%
20190131;mobile;Europe;Switzerland;38 785;64 641;96 479;30 569;730;28%
20190131;mobile;Europe;Poland;54 925;90 041;95 788;39 975;961;39%
20190131;tablet;Oceania;New Zealand;19 700;37 885;44 052;38 804;737;64%
20190131;tablet;Asia;India;39 301;67 761;77 001;23 436;342;31%
20190131;tablet;Asia;South Korea;41 824;59 749;82 985;660;519;75%
20190131;tablet;Europe;Germany;36 660;51 634;63 746;8 308;278;29%
20190131;tablet;Europe;Spain;63 596;79 495;95 777;28 425;669;78%
20190131;tablet;Europe;United Kingdom;25 465;44 675;69 805;45 728;405;56%
20190131;desktop;Europe;United Kingdom;15 788;17 941;20 387;39 447;433;29%
20190131;desktop;Asia;India;15 178;19 459;27 026;16 200;716;26%
20190131;mobile;Asia;India;25 500;27 717;38 496;9 899;926;33%
20190131;mobile;Europe;United Kingdom;23 505;36 727;46 490;28 717;375;31%
20190131;desktop;Europe;France;3 347;3 803;4 638;36 175;921;48%
20190131;desktop;Europe;Spain;35 109;59 507;94 456;9 901;668;35%
20190131;desktop;Europe;Poland;22 779;45 557;54 888;2 125;473;85%
20190131;desktop;Europe;Italy;53 622;87 905;99 892;29 628;78;21%
20190131;desktop;Europe;Switzerland;38 514;49 377;78 376;48 051;199;19%
20190131;desktop;Oceania;Australia;38 775;63 565;96 311;7 735;847;37%
20190131;desktop;Asia;Japan;40 792;55 879;58 820;22 022;59;49%
20190131;desktop;Europe;Germany;19 660;26 931;35 436;8 052;71;47%
20190131;mobile;Europe;Germany;10 017;13 723;18 544;26 424;474;16%
20190131;desktop;Asia;China;2 422;4 484;6 143;30 128;493;19%
20190131;desktop;Asia;South Korea;5 738;9 563;11 522;24 059;33;67%
20190131;desktop;Europe;Russia;39 813;62 208;68 360;15 203;133;10%
20190131;mobile;Oceania;Australia;55 165;64 145;80 181;34 675;170;62%
20190131;mobile;Asia;Indonesia;34 740;54 281;68 710;13 103;617;29%
20190131;desktop;Asia;Indonesia;34 390;40 941;48 739;49 988;16;25%
20190131;desktop;Europe;Sweden;62 452;69 391;87 837;37 792;476;45%
20190131;mobile;Europe;Spain;31 074;54 516;82 600;43 784;551;33%
20190131;mobile;Europe;France;13 718;16 936;17 827;37 333;186;79%
20190131;desktop;Europe;Portugal;7 380;8 109;12 872;1 986;449;35%
20190131;mobile;Asia;Japan;2 690;5 379;6 809;33 352;21;46%
20190131;mobile;Asia;South Korea;30 353;41 018;65 108;8 584;235;46%
20190131;desktop;Americas;United States;49 487;73 861;97 186;3 444;33;58%
20190131;mobile;Americas;United States;32 769;59 579;66 943;14 806;124;14%
20190131;desktop;Americas;Canada;15 118;28 525;34 787;19 122;254;50%
20190131;tablet;Americas;United States;11 632;21 148;28 579;40 249;500;24%
20190131;desktop;Americas;Mexico;50 969;73 868;82 075;8 874;167;11%
20190131;desktop;Americas;Brazil;5 110;5 379;6 328;592;901;62%
20190131;mobile;Americas;Canada;17 751;20 404;29 148;40 968;542;11%
20190131;tablet;Americas;Canada;5 332;7 509;11 553;12 697;803;44%
20190131;mobile;Americas;Brazil;44 292;65 135;98 690;12 748;586;29%
20190131;desktop;Americas;Colombia;4 901;7 426;11 424;16 404;279;20%
20190131;mobile;Africa;South Africa;18 373;23 555;36 805;28 126;592;58%
20190131;mobile;Americas;Mexico;6 106;7 183;11 586;22 870;680;28%
20190131;desktop;Africa;Kenya;25 796;29 314;31 185;21 410;384;36%
20190131;desktop;Africa;South Africa;47 610;67 056;91 858;7 401;321;35%
20190131;desktop;Americas;Argentina;31 635;51 861;77 405;9 915;498;31%
20190131;mobile;Africa;Algeria;16 636;31 992;48 473;4 390;134;36%
20190131;mobile;Africa;Egypt;54 944;73 259;84 206;43 739;492;51%
20190131;mobile;Africa;Morocco;35 317;42 045;56 817;35 076;370;37%
20190201;desktop;Oceania;New Zealand;27 206;35 797;37 681;32 797;394;19%
20190201;desktop;Asia;China;28 296;30 102;35 002;45 040;907;38%
20190201;desktop;Asia;Indonesia;7 433;8 955;11 481;38 318;495;71%
20190201;desktop;Europe;Poland;42 463;66 348;74 548;49 924;199;19%
20190201;desktop;Europe;Sweden;28 840;51 500;61 310;34 325;790;75%
20190201;mobile;Asia;China;12 334;17 620;24 137;37 235;797;67%
20190201;mobile;Europe;Switzerland;3 585;6 077;7 596;35 477;348;84%
20190201;mobile;Europe;France;4 286;6 494;8 325;47 500;856;18%
20190201;mobile;Europe;Sweden;38 304;52 472;86 019;7 773;287;15%
20190201;tablet;Oceania;Australia;37 809;67 515;72 597;35 277;941;26%
20190201;tablet;Europe;Germany;42 016;57 556;84 641;6 241;894;44%
20190201;desktop;Europe;Belgium;12 985;20 612;23 159;13 566;816;44%
20190201;mobile;Oceania;New Zealand;34 328;36 135;50 187;5 623;179;19%
20190201;mobile;Europe;Russia;50 471;58 012;71 620;36 902;762;65%
20190201;tablet;Oceania;New Zealand;38 632;50 171;83 619;42 467;341;23%
20190201;mobile;Europe;Finland;16 489;26 174;34 898;38 918;558;76%
20190201;mobile;Europe;Portugal;3 935;4 186;5 581;29 055;929;54%
20190201;tablet;Asia;India;22 335;25 381;32 128;2 786;33;24%
20190201;tablet;Europe;Spain;16 217;26 156;34 875;47 038;923;42%
20190201;tablet;Europe;Russia;54 208;73 255;77 110;35 553;707;70%
20190201;desktop;Europe;Spain;57 834;62 187;73 161;49 864;951;33%
20190201;desktop;Europe;United Kingdom;24 409;29 059;33 401;46 578;270;44%
20190201;desktop;Asia;India;26 134;50 258;78 528;37 950;854;38%
20190201;mobile;Asia;India;6 986;8 733;12 300;36 130;805;64%
20190201;desktop;Europe;France;632;987;1 519;1 863;343;19%
20190201;desktop;Europe;Italy;3 537;5 615;6 765;2 537;367;48%
20190201;mobile;Europe;United Kingdom;4 387;7 835;9 327;4 675;888;14%
20190201;desktop;Europe;Germany;45 410;50 456;62 291;48 658;189;16%
20190201;desktop;Europe;Finland;29 877;39 836;59 457;31 023;507;84%
20190201;desktop;Asia;Japan;24 889;31 909;46 925;20 348;994;73%
20190201;mobile;Asia;Japan;7 610;10 570;13 049;7 333;98;59%
20190201;desktop;Europe;Russia;14 628;18 754;23 442;46 749;389;32%
20190201;desktop;Asia;South Korea;30 892;53 262;77 192;25 336;841;71%
20190201;mobile;Europe;Germany;23 179;27 926;44 327;39 147;197;78%
20190201;mobile;Asia;South Korea;40 379;50 474;60 812;48 019;314;10%
20190201;desktop;Europe;Switzerland;36 965;42 489;46 691;48 033;231;25%
20190201;mobile;Asia;Indonesia;3 861;7 150;10 363;5 033;171;37%
20190201;mobile;Europe;Spain;38 871;42 715;52 092;29 328;805;24%
20190201;mobile;Oceania;Australia;63 419;76 408;81 285;46 141;767;75%
20190201;tablet;Europe;United Kingdom;12 647;14 537;17 102;16 424;238;32%
20190201;desktop;Oceania;Australia;52 673;71 180;77 370;36 225;882;14%
20190201;mobile;Europe;Italy;6 346;8 350;9 598;15 818;26;13%
20190201;desktop;Americas;United States;10 528;12 534;18 707;3 134;430;59%
